age,balance,campaign,pdays,last_contact,poutcome_success
53,559,1,-1,116,0
53,2581,1,-1,217,0
58,175,4,-1,98,0
45,376,2,-1,92,0
28,431,2,363,189,0
30,-93,2,-1,175,0
31,270,1,200,2,1
54,153,1,-1,176,0
51,1080,1,-1,116,0
35,313,2,301,191,0
40,10406,2,127,-3,0
31,-280,3,-1,181,0
30,-3,4,-1,117,0
37,0,1,-1,230,0
35,0,6,-1,190,0
54,386,1,-1,151,0
36,1731,3,-1,168,0
39,0,2,282,196,0
43,470,1,-1,176,0
49,271,6,-1,286,0
33,1602,3,-1,-3,0
58,1194,1,310,180,0
44,522,1,-1,224,0
39,63,1,330,216,0
37,0,6,245,285,0
47,-401,1,-1,179,0
31,665,1,-1,287,0
50,416,5,-1,166,0
51,8486,10,-1,-3,0
38,1523,16,-1,166,0
75,3810,1,183,2,0
31,6138,5,-1,152,0
36,382,1,-1,226,0
43,0,3,285,190,0
37,1,1,-1,196,0
34,201,5,-1,198,0
31,2807,1,-1,10,0
49,596,2,-1,229,0
30,0,1,-1,196,0
57,0,15,-1,153,0
34,714,27,-1,110,0
56,982,1,-1,166,0
47,169,2,-1,194,0
45,475,2,-1,172,0
51,581,4,-1,85,0
68,2144,1,96,296,1
36,346,1,-1,166,0
42,16517,2,279,86,0
36,0,8,-1,97,0
29,0,2,-1,196,0
31,344,3,-1,102,0
47,-57,2,-1,151,0
56,22946,3,-1,154,0
38,1255,2,171,1,0
39,157,6,-1,172,0
37,900,1,18,177,0
47,690,1,-1,132,0
44,1127,1,-1,155,0
32,471,1,-1,308,0
48,336,1,369,184,0
29,-382,2,-1,113,0
58,883,2,-1,170,0
55,2037,2,94,287,1
42,0,1,-1,162,0
31,1251,1,197,89,0
31,0,3,-1,88,0
48,3142,1,-1,179,0
34,17946,9,-1,196,0
39,141,2,331,189,0
57,0,2,-1,182,0
22,652,1,-1,79,0
49,2199,1,-1,189,0
57,903,1,-1,155,0
42,349,2,-1,225,0
44,397,1,257,275,0
45,520,1,-1,188,0
58,178,1,-1,294,0
38,20,1,-1,289,0
38,4692,2,-1,173,0
39,238,1,-1,217,0
52,157,2,-1,183,0
38,89,1,360,188,0
41,-147,1,-1,140,0
59,1726,3,-1,133,0
41,5060,1,83,198,1
39,2,2,-1,162,0
50,2564,4,113,-3,0
49,588,9,-1,82,0
30,9645,10,-1,84,0
71,1236,4,-1,65,0
55,-40,2,-1,190,0
23,1284,10,-1,160,0
45,1033,1,357,195,0
67,2540,5,116,157,0
34,16992,1,245,293,0
27,905,1,-1,195,0
34,573,1,-1,100,0
42,83,4,-1,90,0
46,8873,1,118,-1,0
34,5547,6,-1,91,0
38,1442,1,-1,287,0
36,1316,2,-1,172,0
33,-258,2,-1,174,0
30,2427,2,-1,102,0
43,624,6,-1,123,0
58,462,1,-1,98,0
56,1222,1,-1,215,0
48,288,3,-1,197,0
35,712,4,-1,175,0
27,5291,1,91,280,1
32,418,3,-1,127,0
51,513,2,-1,112,0
25,2816,1,-1,202,0
55,938,1,-1,-1,0
32,1486,2,-1,120,0
56,405,2,-1,120,0
53,1313,2,-1,106,0
49,763,4,-1,-3,0
50,203,1,127,-1,0
32,5,2,-1,98,0
44,26,2,-1,118,0
45,46,1,-1,197,0
42,240,1,189,287,0
55,0,4,-1,91,0
35,257,1,-1,169,0
58,729,2,-1,282,0
31,1289,3,-1,98,0
48,970,2,-1,110,0
53,-601,2,-1,172,0
21,215,1,89,178,1
73,5028,10,-1,-16,0
32,98,1,-1,179,0
37,3,1,-1,-2,0
45,700,4,-1,189,0
46,865,11,-1,154,0
28,1294,2,-1,133,0
32,3345,1,260,196,0
37,22856,1,388,139,0
53,-63,1,-1,106,0
35,0,14,-1,82,0
34,338,2,-1,193,0
36,1145,1,239,50,0
60,272,1,-1,289,0
35,1,1,-1,132,0
33,474,1,179,289,0
51,2918,2,-1,105,0
31,-277,2,-1,124,0
34,297,4,-1,84,0
52,241,2,-1,176,0
37,7944,1,-1,-3,0
39,1322,3,486,55,0
35,1228,2,88,9,0
49,1115,9,-1,152,0
51,804,1,-1,132,0
54,111,13,-1,82,0
48,-392,4,-1,110,0
53,255,2,-1,194,0
26,311,1,-1,174,0
49,633,2,-1,105,0
29,36,1,-1,174,0
56,121,1,-1,286,0
45,13156,4,-1,89,0
54,4401,1,183,189,1
32,9049,1,-1,-3,0
38,4174,2,184,26,0
45,569,1,-1,188,0
51,307,2,-1,172,0
23,1129,1,-1,174,0
56,0,1,111,22,0
26,813,3,-1,173,0
25,-242,4,332,184,0
30,63,1,-1,97,0
41,669,2,-1,216,0
50,1811,4,-1,163,0
35,1250,1,136,230,0
52,3348,4,-1,188,0
37,0,1,-1,287,0
36,904,9,8,286,0
48,231,3,-1,193,0
34,326,2,-1,187,0
49,3570,3,202,-36,0
35,839,3,-1,179,0
43,497,1,363,189,0
43,0,3,-1,85,0
21,762,1,-1,147,0
31,309,3,-1,194,0
35,914,1,-1,168,0
60,-70,2,-1,189,0
44,56,8,-1,88,0
36,1038,3,-1,188,0
32,1148,1,-1,212,0
29,957,2,263,292,0
42,410,2,-1,-3,0
33,644,2,-1,99,0
36,-140,2,-1,176,0
35,84,1,-1,196,0
54,0,1,-1,1,0
57,121,2,-1,89,0
32,119,5,-1,198,0
29,1489,1,-1,212,0
40,0,5,-1,125,0
46,9328,3,-1,197,0
33,370,1,-1,224,0
31,812,1,-1,56,0
47,260,2,-1,102,0
34,3282,4,-1,117,0
48,35,4,-1,104,0
51,5403,1,-1,165,0
42,1882,1,-1,187,0
53,1796,1,91,247,1
30,775,2,-1,155,0
35,-557,1,-1,181,0
51,0,2,-1,112,0
37,413,2,-1,33,0
33,230,2,-1,81,0
26,800,2,-1,292,0
46,4064,4,-1,151,0
35,0,1,-1,131,0
40,355,2,138,225,0
34,431,1,-1,187,0
27,843,1,-1,314,0
30,2153,1,-1,-2,0
40,949,3,287,190,0
44,0,2,-1,113,0
33,1534,2,-1,130,0
48,1913,1,-1,187,0
37,984,1,-1,165,0
32,-56,2,305,215,0
25,430,2,-1,175,0
37,3326,1,-1,181,0
40,273,1,-1,152,0
55,264,2,-1,172,0
36,-872,1,183,-2,0
52,270,2,-1,195,0
31,1588,1,-1,168,0
49,563,1,-1,152,0
44,538,2,-1,110,0
37,693,2,-1,-2,0
37,914,1,-1,160,0
36,8277,1,-1,0,0
32,598,6,-1,92,0
41,563,4,-1,97,0
61,1389,1,-1,224,0
31,375,1,-1,215,0
45,7154,3,-1,110,0
43,685,2,-1,110,0
47,-100,1,-1,187,0
36,387,1,-1,169,0
32,409,4,-1,84,0
57,282,1,88,27,0
57,3284,1,-1,176,0
27,81,1,199,286,0
38,0,2,-1,175,0
34,1310,3,158,292,0
29,10596,1,-1,220,0
37,-25,2,-1,154,0
40,-158,1,-1,154,0
40,75,1,-1,173,0
42,-43,3,-1,175,0
60,0,1,-1,153,0
76,1492,1,-1,15,0
41,-277,1,-1,190,0
32,28,2,-1,102,0
35,0,1,-1,132,0
21,1506,1,-1,65,0
77,680,4,94,-9,0
56,-24,3,-1,195,0
37,1851,1,-1,202,0
41,2790,1,-1,166,0
37,-97,2,-1,166,0
41,1638,1,-1,118,0
54,541,3,-1,288,0
40,3658,1,-1,188,0
32,299,2,348,212,0
37,-107,2,-1,174,0
36,151,1,-1,191,0
74,10253,1,-1,90,0
50,1390,2,-1,-3,0
53,896,1,-1,188,0
47,104,2,-1,127,0
43,42,1,-1,134,0
57,906,1,-1,195,0
35,1160,3,-1,175,0
30,1108,1,-1,193,0
47,1108,2,-1,102,0
28,0,2,-1,119,0
55,0,4,-1,182,0
32,0,2,-1,130,0
41,256,6,-1,168,0
34,158,1,92,162,1
27,24,2,-1,124,0
56,602,1,130,157,1
31,199,1,-1,202,0
33,576,1,111,177,0
31,40,1,104,106,0
45,266,2,-1,106,0
56,13094,1,-1,177,0
59,1675,2,-1,103,0
28,387,11,282,250,0
43,238,1,-1,190,0
38,272,1,-1,117,0
47,2152,1,-1,289,0
47,77,1,335,195,0
42,923,2,-1,152,0
31,2591,1,-1,-2,0
76,3324,1,92,5,1
46,974,1,-1,246,0
44,2467,1,-1,187,0
34,139,1,-1,193,0
35,1880,1,-1,182,0
59,0,1,-1,154,0
34,334,2,318,215,0
36,205,4,-1,0,0
32,-64,1,-1,189,0
35,573,8,-1,88,0
33,948,1,-1,115,0
64,1644,4,179,258,1
46,9,4,-1,186,0
41,487,1,-1,202,0
41,0,2,-1,166,0
45,360,2,-1,151,0
34,813,3,-1,174,0
49,2316,4,-1,103,0
66,0,1,-1,285,0
39,-571,2,-1,165,0
26,828,1,199,93,0
36,490,3,-1,155,0
26,1078,2,-1,202,0
44,326,2,-1,188,0
48,403,1,-1,188,0
44,0,4,-1,179,0
32,2185,2,-1,-2,0
52,0,3,92,9,0
46,1723,3,192,206,0
45,103,3,-1,294,0
51,2506,3,-1,-12,0
28,84,1,-1,188,0
86,5236,2,-1,231,0
35,485,1,-1,216,0
37,23,1,182,143,0
38,406,1,188,293,0
42,2249,1,125,0,0
36,1604,3,-1,160,0
56,5041,1,-1,187,0
60,1034,3,-1,103,0
31,13099,9,-1,81,0
41,557,1,173,1,0
54,3529,2,-1,106,0
36,162,1,367,184,0
31,2,1,-1,0,0
30,19,2,-1,84,0
40,0,1,-1,134,0
33,1,8,-1,120,0
40,1073,2,-1,111,0
46,326,7,-1,84,0
35,233,1,176,189,0
48,1981,3,92,155,0
32,0,2,349,195,0
39,3231,2,-1,166,0
32,644,2,-1,91,0
41,20479,2,-1,96,0
55,3848,2,-1,224,0
39,0,1,-1,-3,0
44,0,1,-1,0,0
45,749,6,-1,187,0
40,1063,2,-1,91,0
65,1992,1,-1,16,0
46,278,1,306,190,0
29,590,2,-1,172,0
32,697,3,-1,202,0
36,19,2,-1,197,0
22,2589,1,352,187,0
54,1303,1,-1,288,0
39,-41,15,-1,85,0
39,2644,7,-1,91,0
24,1141,1,-1,179,0
33,0,1,-1,195,0
37,509,1,-1,212,0
48,5320,1,-1,151,0
42,241,2,-1,197,0
33,136,6,-1,182,0
31,0,1,22,195,0
45,323,4,7,287,0
33,26721,3,-1,286,0
44,29,1,-1,197,0
50,3478,3,-1,189,0
54,0,2,-1,173,0
49,917,6,-1,99,0
38,4392,2,110,0,0
51,425,3,-1,183,0
18,608,1,93,5,1
52,0,28,-1,110,0
30,-181,2,-1,-1,0
33,459,1,266,293,0
36,1235,6,-1,85,0
47,2892,1,-1,154,0
41,-762,1,-1,179,0
33,15,1,-1,88,0
58,1636,1,-1,217,0
33,403,2,-1,176,0
42,344,2,-1,167,0
34,89,4,-1,187,0
55,1354,4,-1,89,0
43,329,2,-1,186,0
44,2237,2,-1,151,0
38,940,7,-1,98,0
46,119,1,-1,175,0
37,0,2,-1,110,0
32,574,2,145,218,0
41,0,3,-1,288,0
42,1601,2,-1,151,0
36,0,1,-1,166,0
33,40,3,-1,127,0
48,1876,3,-1,151,0
31,43,7,-1,282,0
53,6072,4,-1,155,0
32,79,2,-1,-3,0
35,165,1,-1,153,0
35,458,3,-1,181,0
38,63,4,-1,90,0
42,2906,1,-1,-2,0
51,174,3,-1,112,0
35,474,3,-1,183,0
50,0,4,-1,88,0
52,9,1,-1,165,0
35,396,1,-1,212,0
54,-133,1,343,215,0
37,214,1,-1,132,0
44,368,3,-1,132,0
57,109,4,-1,85,0
29,50,2,-1,195,0
40,5061,2,-1,288,0
33,3805,1,-1,287,0
42,0,4,-1,189,0
21,53,1,-1,157,0
31,761,2,-1,0,0
28,5,2,360,188,0
24,2129,1,-1,184,0
60,228,11,-1,174,0
28,0,1,-1,168,0
30,156,9,-1,162,0
33,575,2,-1,287,0
42,6445,8,-1,169,0
52,10943,1,-1,63,0
34,2856,2,-1,-3,0
37,1785,4,-1,176,0
42,790,2,-1,173,0
28,1331,2,-1,152,0
30,0,3,-1,126,0
35,358,1,-1,144,0
69,426,1,90,254,1
52,-1,3,-1,145,0
38,1597,1,-1,194,0
59,1728,2,-1,134,0
39,442,3,-1,-3,0
35,0,1,-1,-3,0
35,1780,3,347,187,0
43,448,6,-1,176,0
39,804,8,203,-33,1
25,277,2,-1,175,0
47,0,1,-1,229,0
26,771,1,109,149,0
26,342,2,-1,35,0
44,-99,2,-1,196,0
39,-85,2,-1,194,0
43,778,2,-1,127,0
53,2052,1,-1,-1,0
35,524,4,-1,-3,0
59,681,7,-1,153,0
38,3234,2,-1,0,0
45,2220,2,-1,130,0
36,-491,3,-1,181,0
29,770,1,-1,215,0
37,0,1,-1,141,0
38,31,2,-1,130,0
54,0,1,-1,-1,0
80,8304,3,91,71,1
43,808,3,-1,125,0
31,1306,5,-1,174,0
58,4015,3,-1,151,0
25,330,1,-1,167,0
32,429,3,153,212,0
49,418,7,-1,92,0
60,0,1,-1,105,0
52,3283,1,-1,160,0
25,2317,4,-1,195,0
46,3512,1,197,19,0
38,0,32,-1,169,0
39,1104,2,105,-2,1
31,13,1,-1,-3,0
34,797,1,-1,124,0
37,7,1,-1,195,0
52,48,1,-1,1,0
46,273,6,53,192,1
40,1024,1,-1,-1,0
36,1,3,-1,102,0
42,707,1,348,170,1
38,168,3,-1,189,0
31,315,4,-1,81,0
34,7263,1,37,189,0
58,496,1,-1,210,0
58,10,1,-1,187,0
37,895,2,245,287,0
31,728,1,352,187,0
25,174,4,-1,175,0
56,1480,1,-1,286,0
58,2739,6,-1,111,0
34,1352,1,334,212,0
33,4436,6,-1,176,0
30,62,1,-1,-3,0
60,0,2,-1,81,0
45,22,3,-1,194,0
32,1169,2,-1,181,0
44,96,2,-1,110,0
20,502,1,-1,202,0
35,433,16,-1,82,0
48,9207,3,-1,92,0
42,0,3,-1,189,0
28,234,3,-1,193,0
29,59,3,356,188,0
32,398,2,-1,188,0
21,123,1,-1,98,0
34,683,2,-1,188,0
42,1162,5,364,189,0
37,10,1,250,289,0
50,558,1,683,132,0
24,681,2,-1,167,0
32,474,3,-1,103,0
27,0,1,-1,124,0
54,0,1,-1,216,0
40,642,3,-1,0,0
35,4294,4,-1,145,0
35,642,1,-1,194,0
45,153,1,-1,105,0
55,1580,1,-1,152,0
45,115,1,194,-28,0
32,338,3,-1,189,0
31,1130,1,264,289,0
36,1227,5,341,198,0
33,1390,1,179,258,0
41,211,3,368,194,0
40,4384,1,-1,197,0
40,-1036,2,-1,148,0
33,180,2,-1,184,0
29,-28,1,-1,190,0
33,2066,1,749,70,0
54,1378,1,-1,197,0
40,0,1,185,-3,0
49,378,2,-1,162,0
62,1128,1,290,77,0
32,1454,1,335,212,0
42,559,1,-1,91,0
39,116,2,94,86,1
35,3751,1,-1,155,0
37,2043,4,-1,88,0
31,58,1,-1,181,0
46,87,1,-1,187,0
31,22,5,-1,88,0
50,61,3,-1,197,0
70,2626,2,-1,77,0
39,1442,3,-1,210,0
39,198,1,-1,133,0
42,11008,6,405,113,1
39,2990,4,-1,202,0
39,4314,4,-1,-2,0
51,518,3,-1,166,0
52,9804,4,-1,92,0
36,194,3,-1,72,0
45,1144,1,-1,216,0
40,1175,1,-1,218,0
59,-361,3,-1,113,0
51,143,1,-1,186,0
51,1694,2,-1,97,0
33,7608,4,-1,233,0
45,0,1,-1,132,0
41,2085,4,-1,176,0
45,0,2,342,197,0
51,2139,2,-1,1,0
50,2065,2,-1,98,0
47,600,15,-1,91,0
30,501,1,-1,175,0
33,5164,2,265,97,0
61,2557,3,190,99,1
39,326,1,-1,175,0
31,-407,1,-1,134,0
36,223,1,-1,191,0
33,3404,3,-1,169,0
47,367,4,-1,131,0
26,1370,1,295,238,0
59,-396,1,-1,176,0
57,437,5,-1,84,0
30,462,3,-1,111,0
59,25947,2,-1,97,0
59,1521,2,-1,188,0
35,-133,3,-1,188,0
47,323,1,-1,141,0
23,496,2,-1,187,0
31,394,3,-1,139,0
45,1387,1,-1,131,0
40,69,1,-1,1,0
44,4786,1,-1,190,0
29,182,1,-1,196,0
46,4,1,261,202,0
33,1304,2,-1,184,0
27,1720,2,273,15,0
34,4963,1,332,215,0
36,0,1,-1,90,0
32,-98,2,-1,-3,0
38,-121,1,-1,181,0
68,2301,3,120,96,0
27,298,1,-1,168,0
47,2290,1,-1,225,0
74,935,1,99,197,0
32,0,2,-1,82,0
52,280,12,-1,151,0
35,498,1,-1,181,0
26,1327,1,31,202,0
51,0,6,-1,-3,0
40,137,1,-1,131,0
43,451,2,-1,98,0
46,3,3,-1,190,0
33,867,1,-1,218,0
52,22755,2,-1,173,0
82,0,2,-1,98,0
39,499,1,-1,189,0
52,137,2,-1,135,0
36,45,1,-1,231,0
33,1940,10,-1,83,0
39,1355,1,-1,188,0
33,1078,4,175,189,0
44,0,1,-1,151,0
55,2193,3,-1,174,0
42,396,2,-1,151,0
48,-203,5,297,184,0
83,2619,2,-1,33,0
50,841,2,-1,173,0
59,30,1,-1,197,0
31,3902,4,-1,120,0
34,10,2,356,191,0
50,5124,2,-1,92,0
59,-278,2,-1,189,0
30,6493,5,-1,99,0
28,232,1,261,293,0
29,1599,1,112,21,0
53,1140,32,-1,187,0
40,262,5,-1,188,0
42,3279,1,344,194,0
28,87,1,345,195,0
30,303,2,365,188,0
46,4007,5,217,288,0
28,4,5,-1,144,0
33,23,1,-1,285,0
35,11219,2,79,98,0
33,235,1,-1,212,0
45,2926,2,-1,119,0
28,863,1,-1,175,0
35,82,4,-1,102,0
45,3,2,-1,111,0
35,298,2,370,189,0
39,-244,2,-1,194,0
63,4680,2,-1,64,0
45,0,2,-1,120,0
29,1311,1,-1,82,0
49,192,1,-1,131,0
36,-389,9,-1,188,0
40,265,4,-1,153,0
29,200,1,357,191,0
33,1416,4,-1,169,0
50,-75,7,-1,132,0
43,1865,1,186,1,0
59,1115,1,-1,152,0
32,5836,2,493,77,0
34,520,4,-1,98,0
34,-506,16,-1,81,0
34,645,1,-1,183,0
57,1602,3,-1,112,0
60,10861,1,91,9,0
26,1164,1,301,132,0
31,147,1,181,254,1
42,721,5,-1,105,0
51,492,7,-1,112,0
65,2179,7,-1,75,0
42,0,1,-1,72,0
42,250,3,-1,98,0
54,-165,1,-1,138,0
32,413,3,341,212,0
36,8,2,-1,89,0
36,473,2,-1,88,0
25,886,1,-1,98,0
22,1564,2,-1,82,0
28,1736,3,-1,173,0
34,498,1,251,293,0
32,2,1,-1,133,0
35,3490,2,-1,81,0
23,567,1,-1,187,0
45,126,1,342,212,0
49,2344,2,-1,172,0
28,487,4,-1,189,0
52,161,2,-1,189,0
41,201,1,-1,288,0
35,594,2,-1,165,0
30,1032,5,-1,173,0
37,241,1,-1,172,0
59,1226,3,-1,285,0
43,375,2,199,286,0
27,261,1,-1,184,0
28,-260,2,-1,190,0
38,902,3,90,198,1
33,224,2,-1,255,0
39,101,1,-1,229,0
53,451,1,249,289,0
44,0,3,-1,127,0
25,2206,1,-1,156,0
50,-779,2,-1,119,0
34,90,1,-1,169,0
36,1160,1,323,217,0
33,480,1,270,292,0
44,1383,12,-1,88,0
59,252,1,175,1,0
32,284,3,-1,203,0
44,-34,13,-1,83,0
40,0,3,-1,126,0
37,-288,2,-1,165,0
37,5122,1,-1,182,0
38,258,2,-1,154,0
46,1757,4,-1,188,0
26,38,3,-1,82,0
58,0,4,-1,84,0
87,230,1,-1,19,0
28,702,2,-1,145,0
37,26,1,-1,-3,0
28,4064,2,-1,191,0
39,0,3,-1,181,0
31,75,9,-1,88,0
49,213,1,-1,294,0
32,1279,3,-1,168,0
33,393,1,-1,174,0
35,20,1,-1,124,0
32,0,1,-1,140,0
48,5887,2,-1,97,0
26,-859,1,-1,152,0
36,-42,2,193,289,0
39,603,1,-1,217,0
35,14000,2,-1,162,0
55,198,6,-1,85,0
33,331,7,365,188,0
27,3060,1,-1,292,0
30,0,1,-1,131,0
57,2261,1,-1,194,0
29,639,2,-1,287,0
50,207,1,-1,287,0
29,260,14,-1,169,0
55,831,1,-1,188,0
35,-289,1,-1,181,0
43,-278,8,-1,82,0
32,3,27,-1,110,0
55,1928,4,-1,-3,0
60,1145,2,-1,104,0
43,591,2,-1,102,0
31,232,3,-1,189,0
40,900,2,-1,127,0
43,918,1,-1,196,0
34,-42,2,-1,168,0
30,334,2,-1,96,0
51,708,1,364,188,0
30,683,1,-1,187,0
46,0,1,-1,190,0
40,5152,2,-1,123,0
33,39,4,-1,167,0
36,531,3,-1,204,0
47,335,1,76,198,1
53,730,1,368,16,0
45,0,2,-1,89,0
50,334,3,-1,83,0
45,1044,8,-1,168,0
31,2,4,-1,190,0
26,0,1,82,93,0
45,204,2,-1,168,0
35,1388,5,-1,174,0
40,1871,1,-1,1,0
32,118,4,176,-3,0
52,281,4,335,216,0
53,136,1,-1,155,0
42,-193,4,-1,189,0
49,0,2,-1,287,0
71,10394,1,-1,100,0
40,668,2,-1,196,0
44,503,2,-1,195,0
36,580,1,-1,131,0
57,0,4,-1,113,0
32,555,1,-1,70,0
31,69,1,-1,-1,0
35,365,2,-1,-3,0
57,-176,1,-1,194,0
33,0,2,-1,89,0
48,1724,2,-1,287,0
31,42,3,12,282,0
39,2981,1,-1,237,0
50,311,5,-1,198,0
40,502,4,270,288,0
29,452,1,-1,175,0
45,1938,1,-1,294,0
61,1761,3,-1,-19,0
37,2254,2,-1,289,0
44,3790,2,-1,189,0
23,1234,1,91,276,1
30,2,1,-1,187,0
55,835,18,-1,155,0
34,172,1,-1,215,0
48,810,1,-1,165,0
38,53,1,-1,287,0
43,0,10,-1,82,0
38,2032,4,349,197,0
34,786,1,-1,0,0
60,38,4,-1,187,0
41,167,1,-1,151,0
38,3132,1,-1,286,0
32,164,1,-1,124,0
29,-166,2,-1,186,0
27,6196,1,-1,167,0
52,386,1,-1,212,0
38,-242,3,278,184,1
57,2112,2,-1,98,0
38,1344,2,-1,183,0
52,320,3,253,285,0
61,369,1,-1,153,0
40,5248,4,188,-2,0
33,340,2,-1,102,0
42,3038,7,-1,92,0
71,4388,1,183,286,0
52,2506,1,228,125,0
31,982,2,-1,261,0
40,6536,1,-1,166,0
36,342,1,-1,195,0
44,736,2,-1,188,0
42,1958,1,172,0,0
32,696,4,105,97,0
39,572,1,-1,168,0
43,313,2,-1,194,0
43,17,10,-1,189,0
47,-116,3,-1,116,0
36,6077,1,-1,-1,0
47,80,1,-1,146,0
39,30,4,-1,288,0
44,18558,1,190,-2,0
47,3033,1,-1,71,0
45,1034,4,-1,117,0
34,94,2,-1,84,0
53,261,2,336,188,0
23,279,1,370,184,0
62,2917,2,182,38,0
42,0,2,-1,89,0
53,90,5,-1,212,0
31,0,18,-1,187,0
58,901,2,-1,111,0
42,317,3,-1,212,0
25,373,2,-1,144,0
45,212,1,-1,162,0
60,1088,1,-1,176,0
47,837,1,-1,186,0
54,1502,3,-1,-2,0
26,162,2,130,261,0
34,635,1,-1,176,0
31,212,2,-1,124,0
51,642,2,-1,183,0
45,4425,1,110,1,0
59,146,3,365,190,0
56,0,2,-1,-1,0
31,243,2,842,56,0
40,1508,2,85,15,0
58,5087,1,-1,152,0
30,199,7,-1,113,0
29,1166,1,-1,186,0
52,1752,4,123,-3,0
45,-3,1,-1,189,0
54,337,2,-1,174,0
67,1746,1,-1,105,0
35,-339,2,-1,194,0
41,334,4,331,189,0
39,180,1,-1,216,0
39,497,4,-1,165,0
57,3030,2,-1,285,0
34,347,14,-1,81,0
41,803,4,316,223,0
59,745,9,-1,84,0
54,131,2,-1,96,0
33,636,11,-1,132,0
57,3111,6,-1,155,0
51,-13,1,364,189,0
36,1508,2,185,293,0
40,-648,2,-1,-3,0
40,737,2,-1,190,0
46,2291,1,-1,154,0
49,169,1,-1,123,0
48,99,1,-1,174,0
44,424,1,-1,196,0
34,463,11,360,184,0
30,623,5,-1,173,0
58,4605,1,38,68,0
26,962,1,-1,194,0
44,0,2,350,197,0
41,1401,4,-1,155,0
54,349,1,-1,0,0
38,0,2,-1,88,0
38,-212,2,-1,175,0
51,7338,1,-1,0,0
43,228,18,-1,82,0
46,2775,1,-1,133,0
35,128,1,-1,159,0
33,123,1,-1,91,0
46,-160,11,-1,116,0
34,48,2,287,195,0
51,2085,1,-1,183,0
36,-400,2,307,196,0
52,-163,2,-1,90,0
58,4198,5,-1,280,0
44,-1249,4,-1,183,0
52,1705,3,-1,194,0
41,5883,2,-1,-2,0
29,303,4,-1,188,0
29,238,1,78,99,1
67,1430,3,-1,37,0
35,3798,1,-1,165,0
48,750,2,8,286,0
48,0,8,-1,282,0
45,1196,6,-1,127,0
51,1414,2,-1,187,0
39,2003,2,-1,181,0
51,1236,1,-1,131,0
35,81,1,-1,293,0
56,1026,2,-1,113,0
31,544,2,8,286,0
35,-706,2,-1,184,0
58,246,2,288,195,0
28,1448,5,-1,163,0
36,-35,2,-1,181,0
41,1734,2,343,190,0
49,221,1,-1,187,0
34,303,2,-1,123,0
33,687,2,370,188,0
54,-102,7,-1,83,0
32,137,4,-1,-2,0
39,-295,1,-1,169,0
30,1131,1,144,0,0
39,1914,4,-1,92,0
31,42,3,-1,188,0
42,2980,3,-1,151,0
30,211,3,-1,131,0
38,4539,1,-1,63,0
59,2396,6,-1,83,0
50,350,2,-1,105,0
31,862,2,-1,187,0
44,-692,2,-1,-3,0
43,1096,1,-1,172,0
50,604,1,-1,105,0
45,886,1,-1,78,0
33,7084,8,-1,83,0
40,1451,1,121,49,1
31,18,2,-1,102,0
55,533,2,-1,166,0
39,4136,2,170,-1,0
27,179,2,-1,184,0
38,3500,4,-1,125,0
33,-342,2,-1,174,0
57,6004,6,-1,98,0
42,1270,1,-1,187,0
35,5367,1,92,169,0
35,489,3,-1,124,0
26,2063,1,-1,131,0
53,71,1,-1,293,0
42,-256,1,318,215,0
32,1496,1,-1,287,0
43,0,2,-1,82,0
53,112,4,-1,198,0
52,945,8,-1,151,0
27,75,1,351,197,0
47,0,4,-1,84,0
57,25,2,359,189,0
60,182,5,181,206,0
44,149,10,-1,183,0
30,139,2,-1,133,0
34,2729,1,-1,0,0
34,267,1,-1,195,0
45,876,1,-1,186,0
36,1876,1,-1,198,0
46,0,1,-1,116,0
53,142,2,-1,202,0
43,0,1,-1,155,0
41,1065,1,-1,173,0
44,1127,4,-1,152,0
46,238,2,-1,123,0
30,732,1,223,294,0
28,631,7,-1,203,0
40,737,1,-1,190,0
57,0,2,197,292,0
31,354,2,-1,211,0
41,3895,3,296,188,0
48,309,2,-1,103,0
31,2070,2,-1,81,0
28,373,9,344,188,0
35,300,4,-1,193,0
53,95,3,-1,173,0
32,1918,2,-1,294,0
52,60,2,-1,84,0
39,548,2,-1,168,0
34,1972,2,-1,118,0
52,597,4,-1,85,0
27,16,1,-1,183,0
34,1551,2,82,133,0
57,2476,1,459,103,1
60,172,4,-1,99,0
40,402,3,-1,172,0
32,428,1,363,195,0
31,-90,1,-1,140,0
42,117,1,-1,193,0
56,102,1,369,191,0
33,1778,1,103,176,1
39,505,4,-1,175,0
34,47,2,169,287,0
61,286,1,-1,42,0
39,2862,2,-1,174,0
63,415,1,-1,42,0
58,0,2,-1,-3,0
33,659,1,-1,-1,0
49,128,2,-1,98,0
75,1413,2,188,78,1
30,938,1,-1,188,0
30,0,3,-1,98,0
57,27069,3,-1,151,0
34,127,1,-1,168,0
34,363,5,-1,184,0
52,337,3,-1,183,0
53,87,9,-1,175,0
36,651,1,-1,103,0
36,7,2,-1,1,0
33,188,1,-1,181,0
33,896,1,-1,-1,0
52,0,3,-1,1,0
52,1392,2,205,294,0
42,3228,1,-1,-3,0
42,164,2,-1,90,0
65,2331,1,92,282,1
27,121,2,-1,169,0
41,732,1,-1,186,0
33,204,2,357,190,0
35,828,8,-1,169,0
58,818,1,-1,88,0
40,1194,2,-1,-2,0
37,17,1,-1,196,0
34,134,4,-1,102,0
21,137,3,-1,190,0
38,16236,3,-1,-3,0
58,580,3,5,289,0
55,926,1,-1,1,0
